1420137143,344000,1,2015-01-02 3:32
1420137649,343500,0.07274526,2015-01-02 3:40
1420137650,343100,2.92725474,2015-01-02 3:40
1420139486,345000,0.5,2015-01-02 4:11
1420139500,345000,0.5,2015-01-02 4:11
1420139512,345000,0.5,2015-01-02 4:11
1420139521,345000,0.0784058,2015-01-02 4:12
1420139522,345100,0.4215942,2015-01-02 4:12
1420139710,345100,0.5,2015-01-02 4:15
1420139721,345100,0.0684058,2015-01-02 4:15
1420139722,345200,0.4315942,2015-01-02 4:15
1420139730,345200,0.5,2015-01-02 4:15
1420140113,345200,0.08256083,2015-01-02 4:21
1420141369,345000,0.5,2015-01-02 4:42
1420141446,345000,0.5,2015-01-02 4:44
1420141456,345000,0.5,2015-01-02 4:44
1420141464,345000,0.5,2015-01-02 4:44
1420141474,345000,0.5,2015-01-02 4:44
1420141488,345000,0.5,2015-01-02 4:44
1420141498,345000,0.5,2015-01-02 4:44
1420141509,345000,0.5,2015-01-02 4:45
1420141515,345000,0.5,2015-01-02 4:45
1420141523,345000,0.5,2015-01-02 4:45
1420141531,345000,0.5,2015-01-02 4:45
1420142527,345000,0.5,2015-01-02 5:02
1420142618,345000,0.5,2015-01-02 5:03
1420142625,345000,0.5,2015-01-02 5:03
1420142630,345000,0.5,2015-01-02 5:03
1420142638,345000,0.5,2015-01-02 5:03
1420142645,345000,0.5,2015-01-02 5:04
1420142652,345000,0.5,2015-01-02 5:04
1420142663,345000,0.5,2015-01-02 5:04
1420142669,345000,0.5,2015-01-02 5:04
1420142693,345200,0.5,2015-01-02 5:04
1420142701,345200,0.5,2015-01-02 5:05
1420142714,345000,0.5,2015-01-02 5:05
1420142727,345000,0.5,2015-01-02 5:05
1420142738,345000,0.5,2015-01-02 5:05
1420142745,345000,0.5,2015-01-02 5:05
1420142757,345000,0.5,2015-01-02 5:05
1420142761,345000,0.5,2015-01-02 5:06
1420142767,345000,0.5,2015-01-02 5:06
1420142774,345000,0.5,2015-01-02 5:06
1420142780,345000,0.5,2015-01-02 5:06
1420142787,345000,0.5,2015-01-02 5:06
1420142796,345000,0.5,2015-01-02 5:06
1420142803,345000,0.5,2015-01-02 5:06
1420142818,345000,0.5,2015-01-02 5:06
1420142831,345000,0.5,2015-01-02 5:07
1420142838,345000,0.5,2015-01-02 5:07
1420142845,345000,0.5,2015-01-02 5:07
1420142849,345000,0.5,2015-01-02 5:07
1420142856,345000,0.5,2015-01-02 5:07
1420142862,345000,0.5,2015-01-02 5:07
1420142867,345000,0.5,2015-01-02 5:07
1420142875,345000,0.5,2015-01-02 5:07
1420142880,345000,0.5,2015-01-02 5:08
1420142892,345000,0.5,2015-01-02 5:08
1420142902,345000,0.5,2015-01-02 5:08
1420142908,345000,0.5,2015-01-02 5:08
1420142921,345000,0.5,2015-01-02 5:08
1420142931,345000,0.5,2015-01-02 5:08
1420142935,345000,0.5,2015-01-02 5:08
1420142943,345000,0.5,2015-01-02 5:09
1420142949,345000,0.5,2015-01-02 5:09
1420142955,345000,0.5,2015-01-02 5:09
1420142960,345000,0.5,2015-01-02 5:09
1420142966,345000,0.5,2015-01-02 5:09
1420142976,345000,0.5,2015-01-02 5:09
1420142987,345000,0.5,2015-01-02 5:09
1420142994,345000,0.5,2015-01-02 5:09
1420143002,345000,0.5,2015-01-02 5:10
1420143013,345000,0.5,2015-01-02 5:10
1420143027,345000,0.5,2015-01-02 5:10
1420143040,345000,0.5,2015-01-02 5:10
1420143046,345000,0.5,2015-01-02 5:10
1420143051,345000,0.5,2015-01-02 5:10
1420143057,345000,0.5,2015-01-02 5:10
1420143065,345000,0.5,2015-01-02 5:11
1420143075,345000,0.5,2015-01-02 5:11
1420143090,345000,0.5,2015-01-02 5:11
1420143484,345000,0.5,2015-01-02 5:18
1420143490,345000,0.5,2015-01-02 5:18
1420143497,345000,0.5,2015-01-02 5:18
1420143507,345000,0.5,2015-01-02 5:18
1420143512,345000,0.5,2015-01-02 5:18
1420143518,345000,0.5,2015-01-02 5:18
1420143523,345000,0.5,2015-01-02 5:18
1420143537,345000,0.5,2015-01-02 5:18
1420143546,345000,0.5,2015-01-02 5:19
1420143554,345000,0.5,2015-01-02 5:19
1420143566,345000,0.5,2015-01-02 5:19
1420143571,345000,0.5,2015-01-02 5:19
1420143577,345000,0.5,2015-01-02 5:19
1420143582,345000,0.5,2015-01-02 5:19
1420143587,345200,0.5,2015-01-02 5:19
1420143888,345000,0.5,2015-01-02 5:24
1420143896,345000,0.5,2015-01-02 5:24
1420143901,345000,0.5,2015-01-02 5:25
1420143907,345000,0.5,2015-01-02 5:25
1420143915,345000,0.5,2015-01-02 5:25
1420143920,345000,0.5,2015-01-02 5:25
1420143928,345000,0.5,2015-01-02 5:25
1420143937,345000,0.5,2015-01-02 5:25
1420143945,345000,0.5,2015-01-02 5:25
1420143952,345000,0.5,2015-01-02 5:25
1420143957,345000,0.5,2015-01-02 5:25
1420143962,345000,0.5,2015-01-02 5:26
1420143968,345000,0.5,2015-01-02 5:26
1420143973,345000,0.5,2015-01-02 5:26
1420143979,345000,0.5,2015-01-02 5:26
1420143987,345000,0.5,2015-01-02 5:26
1420143992,345000,0.5,2015-01-02 5:26
1420143997,345000,0.5,2015-01-02 5:26
1420144007,345000,0.5,2015-01-02 5:26
1420144018,345000,0.5,2015-01-02 5:26
1420144031,345000,0.5,2015-01-02 5:27
1420144039,345000,0.5,2015-01-02 5:27
1420144048,345000,0.5,2015-01-02 5:27
1420144058,345000,0.5,2015-01-02 5:27
1420144068,345000,0.5,2015-01-02 5:27
1420144075,345000,0.5,2015-01-02 5:27
1420144085,345000,0.5,2015-01-02 5:28
1420144090,345000,0.5,2015-01-02 5:28
1420144099,345000,0.5,2015-01-02 5:28
1420144107,345000,0.5,2015-01-02 5:28
1420144113,345000,0.5,2015-01-02 5:28
1420144121,345000,0.5,2015-01-02 5:28
1420144127,345000,0.5,2015-01-02 5:28
1420144132,345000,0.5,2015-01-02 5:28
1420144184,345000,0.5,2015-01-02 5:29
1420144194,345000,0.5,2015-01-02 5:29
1420144201,345000,0.5,2015-01-02 5:30
1420144213,345000,0.5,2015-01-02 5:30
1420144223,345000,0.5,2015-01-02 5:30
1420144231,345000,0.5,2015-01-02 5:30
1420144244,345000,0.5,2015-01-02 5:30
1420144256,345000,0.5,2015-01-02 5:30
1420144270,345000,0.5,2015-01-02 5:31
1420144279,345000,0.5,2015-01-02 5:31
1420144291,345000,0.5,2015-01-02 5:31
1420144299,345000,0.5,2015-01-02 5:31
1420144306,345000,0.5,2015-01-02 5:31
1420144315,345000,0.5,2015-01-02 5:31
1420144320,345000,0.5,2015-01-02 5:32
1420144326,345000,0.5,2015-01-02 5:32
1420144331,345000,0.5,2015-01-02 5:32
1420144338,345000,0.5,2015-01-02 5:32
1420144343,345000,0.5,2015-01-02 5:32
1420144349,345000,0.5,2015-01-02 5:32
1420144365,345000,0.5,2015-01-02 5:32
1420144379,345000,0.5,2015-01-02 5:32
1420144391,345000,0.5,2015-01-02 5:33
1420144395,345000,0.5,2015-01-02 5:33
1420144404,345000,0.5,2015-01-02 5:33
1420144411,345000,0.5,2015-01-02 5:33
1420144454,345000,0.5,2015-01-02 5:34
1420144462,345000,0.5,2015-01-02 5:34
1420144474,345000,0.5,2015-01-02 5:34
1420144486,345000,0.5,2015-01-02 5:34
1420144492,345000,0.5,2015-01-02 5:34
1420144498,345000,0.5,2015-01-02 5:34
1420144505,344900,0.5,2015-01-02 5:35
1420144510,344900,0.2,2015-01-02 5:35
1420144515,345000,0.5,2015-01-02 5:35
1420144522,345000,0.5,2015-01-02 5:35
1420144528,345000,0.5,2015-01-02 5:35
1420144535,345000,0.5,2015-01-02 5:35
1420144541,345000,0.5,2015-01-02 5:35
1420144546,345000,0.5,2015-01-02 5:35
1420144556,345000,0.5,2015-01-02 5:35
